vx,vy,vz,rmse_xy,rmse_threshold
0,0,0,0.000440308,0.000493106
0,0,0,8.76E-05,0.000493106
0,0,0,0.000401777,0.000493106
0,0,0,0.000204598,0.000493106
0,0,0,0.000283821,0.000493106
0,0,0,0.000123425,0.000493106
0,0,0,0.000281811,0.000493106
0,0,0,0.000271264,0.000493106
0,0,0,0.00029313,0.000493106
0,0,0,0.000206158,0.000493106
0,0,0,0.000131618,0.000493106
0,0,0,0.000213628,0.000493106
0,0,0,0.000425921,0.000493106
0,0,0,0.00021631,0.000493106
0,0,0,0.000282296,0.000493106
0,0,0,0.000309243,0.000493106
0,0,0,0.00023959,0.000493106
0,0,0,0.000158229,0.000493106
0,0,0,0.000372098,0.000493106
0,0,0,0.00021633,0.000493106
0,0,0,0.000266203,0.000493106
0,0,0,0.000329221,0.000493106
0,0,0,0.000330981,0.000493106
0,0,0,0.000374123,0.000493106
0,0,0,0.000167195,0.000493106
0,0,0,0.000206644,0.000493106
0,0,0,0.000176625,0.000493106
0,0,0,0.000123166,0.000493106
0,0,0,0.000259936,0.000493106
0,0,0,0.000286855,0.000493106
0,0,0,0.000305008,0.000493106
0,0,0,4.48E-05,0.000493106
0,0,0,0.000331656,0.000493106
0,0,0,0.000368304,0.000493106
0,0,0,0.000275821,0.000493106
0,0,0,0.000359677,0.000493106
0,0,0,0.000282406,0.000493106
0,0,0,0.000214918,0.000493106
0,0,0,0.000318851,0.000493106
0,0,0,0.000224596,0.000493106
0,0,0,0.00038859,0.000493106
0,0,0,0.000247866,0.000493106
0,0,0,0.000319323,0.000493106
0,0,0,0.000236858,0.000493106
0,0,0,0.000235317,0.000493106
0,0,0,0.000167878,0.000493106
0,0,0,0.000149273,0.000493106
0,0,0,0.000197023,0.000493106
0,0,0,0.000123037,0.000493106
0,0,0,0.000259045,0.000493106
0,0,0,0.000259045,0.000493106
0,0,0,0.000165735,0.000493106
0,0,0,0.000201168,0.000493106
0,0,0,0.000419248,0.000493106
0,0,0,0.000303512,0.000493106
0,0,0,0.000158344,0.000493106
0,0,0,9.80E-05,0.000493106
0,0,0,0.000256234,0.000493106
0,0,0,0.000212471,0.000493106
0,0,0,0.000273873,0.000493106
0,0,0,0.000131661,0.000493106
0,0,0,0.000257827,0.000493106
0,0,0,0.000248379,0.000493106
0,0,0,0.000115244,0.000493106
0,0,0,0.000130333,0.000493106
0,0,0,0.00012346,0.000493106
0,0,0,0.000268105,0.000493106
0,0,0,0.000306346,0.000493106
0,0,0,0.000244819,0.000493106
0,0,0,0.00023495,0.000493106
0,0,0,0.000339645,0.000493106
0,0,0,0.000304232,0.000493106
0,0,0,0.000215738,0.000493106
0,0,0,0.000216359,0.000493106
0,0,0,0.000291652,0.000493106
0,0,0,0.000237346,0.000493106
0,0,0,0.000325689,0.000493106
0,0,0,9.21E-05,0.000493106
0,0,0,0.0003638,0.000493106
0,0,0,7.73E-05,0.000493106
0,0,0,0.000247413,0.000493106
0,0,0,0.000262842,0.000493106
0,0,0,0.00018568,0.000493106
0,0,0,0.000280804,0.000493106
0,0,0,0.000177213,0.000493106
0,0,0,0.000185931,0.000493106
0,0,0,0.000370871,0.000493106
0,0,0,0.000122955,0.000493106
0,0,0,0.000196394,0.000493106
0,0,0,0.000366697,0.000493106
0,0,0,0.000148527,0.000493106
0,0,0,0.000185938,0.000493106
0,0,0,0.000205786,0.000493106
0,0,0,0.000257864,0.000493106
0,0,0,0.000239934,0.000493106
0,0,0,0.000420689,0.000493106
0,0,0,0.00024057,0.000493106
0,0,0,0.000177562,0.000493106
0,0,0,0.000216503,0.000493106
0,0,0,0.000309553,0.000493106
0,0,0,0.000300989,0.000493106
0,0,0,0.000237869,0.000493106
0,0,0,0.000164087,0.000493106
0,0,0,0.000362379,0.000493106
0,0,0,0.000227642,0.000493106
0,0,0,0.000396192,0.000493106
0,0,0,0.00020535,0.000493106
0,0,0,0.000338106,0.000493106
0,0,0,0.000306005,0.000493106
0,0,0,0.00029286,0.000493106
0,0,0,0.000167725,0.000493106
0,0,0,0.000240095,0.000493106
0,0,0,0.000380268,0.000493106
0,0,0,0.000419248,0.000493106
0,0,0,0.00017581,0.000493106
0,0,0,0.000355008,0.000493106
0,0,0,0.000140269,0.000493106
0,0,0,0.000305175,0.000493106
0,0,0,0.000421709,0.000493106
0,0,0,0.000175824,0.000493106
0,0,0,0.000176498,0.000493106
0,0,0,0.00013162,0.000493106
0,0,0,0.000131426,0.000493106
0,0,0,0.000258924,0.000493106
0,0,0,0.000202864,0.000493106
0,0,0,0.000234903,0.000493106
0,0,0,0.000186538,0.000493106
0,0,0,0.000158421,0.000493106
0,0,0,0.000465735,0.000493106
0,0,0,0.00038876,0.000493106
0,0,0,0.000278654,0.000493106
0,0,0,0.000235484,0.000493106
0,0,0,0.00024326,0.000493106
0,0,0,0.000244234,0.000493106
0,0,0,0.000227812,0.000493106
0,0,0,0.000196066,0.000493106
0,0,0,0.000165501,0.000493106
0,0,0,0.000273764,0.000493106
0,0,0,0.000227463,0.000493106
0,0,0,0.000227603,0.000493106
0,0,0,0.000352434,0.000493106
0,0,0,9.94E-05,0.000493106
0,0,0,0.000183115,0.000493106
0,0,0,0.000197216,0.000493106
0,0,0,0.0003546,0.000493106
0,0,0,0.000347395,0.000493106
0,0,0,0.000167287,0.000493106
0,0,0,0.000280655,0.000493106
0,0,0,0.00024845,0.000493106
0,0,0,0.000114694,0.000493106
0,0,0,0.000281983,0.000493106
0,0,0,0.000259482,0.000493106
0,0,0,0.000195331,0.000493106
0,0,0,0.000298363,0.000493106
0,0,0,0.000320302,0.000493106
0,0,0,0.000324917,0.000493106
0,0,0,0.000352603,0.000493106
0,0,0,0.000270692,0.000493106
0,0,0,0.000167327,0.000493106
0,0,0,0.000106968,0.000493106
0,0,0,0.000333161,0.000493106
0,0,0,0.000311713,0.000493106
0,0,0,0.000302464,0.000493106
0,0,0,0.000197181,0.000493106
0,0,0,0.000326496,0.000493106
0,0,0,0.000228016,0.000493106
0,0,0,0.000322135,0.000493106
0,0,0,0.000303454,0.000493106
0,0,0,0.000314768,0.000493106
0,0,0,0.000131711,0.000493106
0,0,0,9.32E-05,0.000493106
0,0,0,0.000283057,0.000493106
0,0,0,0.00036489,0.000493106
0,0,0,0.000310859,0.000493106
0,0,0,0.000486138,0.000493106
0,0,0,8.43E-05,0.000493106
0,0,0,0.000327267,0.000493106
0,0,0,0.000140083,0.000493106
0,0,0,0.000250113,0.000493106
0,0,0,0.000259083,0.000493106
0,0,0,0.000177151,0.000493106
0,0,0,0.000130954,0.000493106
0,0,0,0.000140284,0.000493106
0,0,0,0.000254745,0.000493106
0,0,0,0.000228267,0.000493106
0,0,0,0.000140458,0.000493106
0,0,0,0.000149235,0.000493106
0,0,0,0.000254558,0.000493106
0,0,0,0.000157399,0.000493106
0,0,0,0.000285024,0.000493106
0,0,0,0.00026884,0.000493106
0,0,0,0.000395118,0.000493106
0,0,0,0.000390861,0.000493106
0,0,0,0.000217958,0.000493106
0,0,0,0.000247905,0.000493106
0,0,0,0.000270652,0.000493106
0,0,0,0.00033003,0.000493106
0,0,0,0.000107116,0.000493106
0,0,0,0.000197268,0.000493106
0,0,0,0.000270613,0.000493106
0,0,0,0.000220033,0.000493106
0,0,0,0.000115403,0.000493106
0,0,0,0.000158234,0.000493106
0,0,0,0.000342037,0.000493106
0,0,0,0.000168464,0.000493106
0,0,0,0.000392098,0.000493106
0,0,0,0.00016685,0.000493106
0,0,0,0.000144521,0.000493106
0,0,0,0.000167,0.000493106
0,0,0,0.000304222,0.000493106
0,0,0,8.74E-05,0.000493106
0,0,0,0.00017715,0.000493106
0,0,0,0.00017417,0.000493106
0,0,0,0.000295942,0.000493106
0,0,0,0.000131652,0.000493106
0,0,0,0.000115563,0.000493106
0,0,0,0.00015814,0.000493106
0,0,0,0.000354681,0.000493106
0,0,0,0.000224903,0.000493106
0,0,0,0.000216214,0.000493106
0,0,0,0.000237087,0.000493106
0,0,0,0.000157035,0.000493106
0,0,0,0.000339454,0.000493106
0,0,0,0.000196245,0.000493106
0,0,0,0.000302577,0.000493106
0,0,0,0.000153804,0.000493106
0,0,0,0.000167785,0.000493106
0,0,0,0.000209875,0.000493106
0,0,0,0.000167515,0.000493106
0,0,0,0.00029217,0.000493106
0,0,0,0.000149029,0.000493106
0,0,0,0.000215824,0.000493106
0,0,0,0.000167445,0.000493106
0,0,0,9.15E-05,0.000493106
0,0,0,0.000322574,0.000493106
0,0,0,0.000234472,0.000493106
0,0,0,0.00025831,0.000493106
0,0,0,0.000149151,0.000493106
0,0,0,0.000105833,0.000493106
0,0,0,0.000148463,0.000493106
0,0,0,0.000166845,0.000493106
0,0,0,0.00016407,0.000493106
0,0,0,0.000169475,0.000493106
0,0,0,0.00026073,0.000493106
0,0,0,0.000123606,0.000493106
0,0,0,0.000123221,0.000493106
0,0,0,0.000176832,0.000493106
0,0,0,0.000140389,0.000493106
0,0,0,0.000232192,0.000493106
0,0,0,0.000173173,0.000493106
0,0,0,0.000272469,0.000493106
0,0,0,0.000415545,0.000493106
0,0,0,0.000277844,0.000493106
0,0,0,0.00020871,0.000493106
0,0,0,0.00028178,0.000493106
0,0,0,0.000258495,0.000493106
0,0,0,0.000195111,0.000493106
0,0,0,0.000284712,0.000493106
0,0,0,0.000177407,0.000493106
0,0,0,0.000238976,0.000493106
0,0,0,0.000228218,0.000493106
0,0,0,0.000238052,0.000493106
0,0,0,0.000224589,0.000493106
0,0,0,0.000223942,0.000493106
0,0,0,0.00013807,0.000493106
0,0,0,0.000423431,0.000493106
0,0,0,0.000161264,0.000493106
0,0,0,0.000132067,0.000493106
0,0,0,0.000121137,0.000493106
0,0,0,0.000167466,0.000493106
0,0,0,0.000301369,0.000493106
0,0,0,0.000235762,0.000493106
0,0,0,0.000155797,0.000493106
0,0,0,0.000167459,0.000493106
0,0,0,0.000269258,0.000493106
0,0,0,0.000203363,0.000493106
0,0,0,0.000154698,0.000493106
0,0,0,0.000175742,0.000493106
0,0,0,0.000238941,0.000493106
0,0,0,0.000211252,0.000493106
0,0,0,0.000173672,0.000493106
0,0,0,0.000446799,0.000493106
0,0,0,0.000214486,0.000493106
0,0,0,0.000367742,0.000493106
0,0,0,0.00029265,0.000493106
0,0,0,0.000317671,0.000493106
0,0,0,0.0004029,0.000493106
0,0,0,0.000218506,0.000493106
0,0,0,0.000131751,0.000493106
0,0,0,0.000279105,0.000493106
0,0,0,0.000279105,0.000493106
0,0,0,0.000161697,0.000493106
0,0,0,0.000217064,0.000493106
0,0,0,0.000204376,0.000493106
0,0,0,0.000257565,0.000493106
0,0,0,0.000271408,0.000493106
0,0,0,0.000155341,0.000493106
0,0,0,0.000318062,0.000493106
0,0,0,0.000224652,0.000493106
0,0,0,0.000135749,0.000493106
0,0,0,0.000108682,0.000493106
0,0,0,0.000229067,0.000493106
0,0,0,0.000285957,0.000493106
0,0,0,0.000273632,0.000493106
0,0,0,0.000203718,0.000493106
0,0,0,8.27E-05,0.000493106
0,0,0,0.000217513,0.000493106
0,0,0,0.000247644,0.000493106
0,0,0,0.000336432,0.000493106
0,0,0,0.000186918,0.000493106
0,0,0,0.00018375,0.000493106
0,0,0,0.000197209,0.000493106
0,0,0,0.000322482,0.000493106
0,0,0,7.75E-05,0.000493106
0,0,0,0.000262624,0.000493106
0,0,0,0.000157416,0.000493106
0,0,0,0.000422027,0.000493106
0,0,0,0.000207754,0.000493106
0,0,0,0.000131782,0.000493106
0,0,0,0.000208237,0.000493106
0,0,0,0.000249518,0.000493106
0,0,0,9.94E-05,0.000493106
0,0,0,0.000167653,0.000493106
0,0,0,0.000432076,0.000493106
0,0,0,0.000212154,0.000493106
0,0,0,0.000214666,0.000493106
0,0,0,0.000233993,0.000493106
0,0,0,0.000231448,0.000493106
0,0,0,0.000231448,0.000493106
0,0,0,0.000229048,0.000493106
0,0,0,0.000256333,0.000493106
0,0,0,0.00013147,0.000493106
0,0,0,0.000269659,0.000493106
0,0,0,0.000314719,0.000493106
0,0,0,0.000239977,0.000493106
0,0,0,0.000157557,0.000493106
0,0,0,0.000203796,0.000493106
0,0,0,0.000257108,0.000493106
0,0,0,0.000289805,0.000493106
0,0,0,0.000157491,0.000493106
0,0,0,0.0002701,0.000493106
0,0,0,0.00014039,0.000493106
0,0,0,0.000115179,0.000493106
0,0,0,0.000221421,0.000493106
0,0,0,0.000106655,0.000493106
0,0,0,0.000194904,0.000493106
0,0,0,0.00033953,0.000493106
0,0,0,0.000424596,0.000493106
0,0,0,0.000206975,0.000493106
0,0,0,0.000151338,0.000493106
0,0,0,0.000139459,0.000493106
0,0,0,0.000216904,0.000493106
0,0,0,9.28E-05,0.000493106
0,0,0,0.000161657,0.000493106
0,0,0,0.000393738,0.000493106
0,0,0,0.000265291,0.000493106
0,0,0,0.000161152,0.000493106
0,0,0,0.000304173,0.000493106
0,0,0,0.000175562,0.000493106
0,0,0,0.000270552,0.000493106
0,0,0,0.000130487,0.000493106
0,0,0,0.000185791,0.000493106
0,0,0,0.000243578,0.000493106
0,0,0,0.000404306,0.000493106
0,0,0,0.000397623,0.000493106
0,0,0,0.000248717,0.000493106
0,0,0,0.00018239,0.000493106
0,0,0,0.000238265,0.000493106
0,0,0,0.000254668,0.000493106
0,0,0,0.000115382,0.000493106
0,0,0,0.000214097,0.000493106
0,0,0,0.000156395,0.000493106
0,0,0,0.00019741,0.000493106
0,0,0,0.000320173,0.000493106
0,0,0,0.000186272,0.000493106
0,0,0,0.000157981,0.000493106
0,0,0,0.000318858,0.000493106
0,0,0,5.76E-05,0.000493106
0,0,0,0.000340446,0.000493106
0,0,0,0.000311664,0.000493106
0,0,0,0.000398664,0.000493106
0,0,0,0.000269231,0.000493106
0,0,0,0.000258898,0.000493106
0,0,0,0.000124298,0.000493106
0,0,0,0.000207614,0.000493106
0,0,0,0.000266374,0.000493106
0,0,0,0.000283239,0.000493106
0,0,0,0.000228456,0.000493106
0,0,0,0.00036144,0.000493106
0,0,0,0.000289508,0.000493106
0,0,0,0.000345281,0.000493106
0,0,0,0.000166896,0.000493106
0,0,0,0.000409356,0.000493106
0,0,0,0.000415354,0.000493106
0,0,0,0.000213093,0.000493106
0,0,0,0.000207434,0.000493106
0,0,0,0.00038289,0.000493106
0,0,0,0.000154334,0.000493106
0,0,0,0.000149288,0.000493106
0,0,0,0.000392363,0.000493106
0,0,0,0.000141142,0.000493106
0,0,0,0.000405128,0.000493106
0,0,0,0.000405128,0.000493106
0,0,0,0.000311124,0.000493106
0,0,0,0.000166692,0.000493106
0,0,0,0.000249494,0.000493106
0,0,0,0.000345291,0.000493106
0,0,0,0.000235329,0.000493106
0,0,0,0.000239247,0.000493106
0,0,0,0.000176568,0.000493106
0,0,0,0.000422643,0.000493106
0,0,0,0.000176733,0.000493106
0,0,0,5.84E-05,0.000493106
0,0,0,0.000227387,0.000493106
0,0,0,0.000331099,0.000493106
0,0,0,9.95E-05,0.000493106
0,0,0,9.25E-05,0.000493106
0,0,0,0.000265958,0.000493106
0,0,0,0.00031309,0.000493106
0,0,0,0.000239528,0.000493106
0,0,0,0.000239328,0.000493106
0,0,0,0.000330369,0.000493106
0,0,0,0.000166571,0.000493106
0,0,0,0.000239837,0.000493106
0,0,0,0.000196918,0.000493106
0,0,0,0.000332234,0.000493106
0,0,0,0.000306334,0.000493106
0,0,0,0.000348895,0.000493106
0,0,0,0.000216494,0.000493106
0,0,0,0.000343962,0.000493106
0,0,0,0.00024682,0.000493106
0,0,0,0.000176877,0.000493106
0,0,0,0.000244205,0.000493106
0,0,0,0.000139698,0.000493106
0,0,0,0.000322294,0.000493106
0,0,0,0.000282552,0.000493106
0,0,0,0.000142103,0.000493106
0,0,0,0.000217014,0.000493106
0,0,0,0.000225201,0.000493106
0,0,0,0.000316032,0.000493106
0,0,0,0.000123397,0.000493106
0,0,0,0.000250602,0.000493106
0,0,0,0.00018208,0.000493106
0,0,0,0.000186846,0.000493106
0,0,0,0.000158202,0.000493106
0,0,0,0.000342537,0.000493106
0,0,0,0.00026632,0.000493106
0,0,0,0.000167395,0.000493106
0,0,0,0.000285128,0.000493106
0,0,0,0.000123487,0.000493106
0,0,0,0.000195949,0.000493106
0,0,0,0.000258549,0.000493106
0,0,0,0.000196031,0.000493106
0,0,0,0.000236881,0.000493106
0,0,0,0.000290662,0.000493106
0,0,0,0.000149233,0.000493106
0,0,0,0.000149244,0.000493106
0,0,0,0.000177282,0.000493106
0,0,0,0.000192552,0.000493106
0,0,0,0.00027158,0.000493106
0,0,0,0.000106828,0.000493106
0,0,0,0.000100152,0.000493106
0,0,0,0.000378752,0.000493106
0,0,0,0.000156373,0.000493106
0,0,0,0.000328137,0.000493106
0,0,0,0.000217964,0.000493106
0,0,0,0.000363418,0.000493106
0,0,0,0.00022232,0.000493106
0,0,0,0.000295402,0.000493106
0,0,0,0.000330641,0.000493106
0,0,0,7.84E-05,0.000493106
0,0,0,0.00032202,0.000493106
0,0,0,0.000268626,0.000493106
0,0,0,0.000196935,0.000493106
0,0,0,0.000158094,0.000493106
0,0,0,0.000269938,0.000493106
0,0,0,0.000195708,0.000493106
0,0,0,0.000149061,0.000493106
0,0,0,0.000154017,0.000493106
0,0,0,0.000157483,0.000493106
0,0,0,0.000337519,0.000493106
0,0,0,0.000165036,0.000493106
0,0,0,0.000239052,0.000493106
0,0,0,0.000305259,0.000493106
0,0,0,0.000225907,0.000493106
0,0,0,0.000259344,0.000493106
0,0,0,0.00024643,0.000493106
0,0,0,0.000289745,0.000493106
0,0,0,0.000358572,0.000493106
0,0,0,0.000173701,0.000493106
0,0,0,0.000149037,0.000493106
0,0,0,0.000465056,0.000493106
0,0,0,0.000332674,0.000493106
0,0,0,0.000374699,0.000493106
0,0,0,0.000266982,0.000493106
0,0,0,0.000186978,0.000493106
0,0,0,0.000114782,0.000493106
0,0,0,7.37E-05,0.000493106
0,0,0,0.00030254,0.000493106
0,0,0,0.000122674,0.000493106
0,0,0,0.000282828,0.000493106
0,0,0,0.000217905,0.000493106
0,0,0,0.000235586,0.000493106
0,0,0,0.000202935,0.000493106
0,0,0,0.000140349,0.000493106
0,0,0,0.000282099,0.000493106
0,0,0,0.000403528,0.000493106
0,0,0,0.000167055,0.000493106
0,0,0,0.000205914,0.000493106
0,0,0,0.000326775,0.000493106
0,0,0,0.000319973,0.000493106
0,0,0,0.000225912,0.000493106
0,0,0,0.000238009,0.000493106
0,0,0,0.000123526,0.000493106
0,0,0,0.00022751,0.000493106
0,0,0,0.000147229,0.000493106
0,0,0,0.000196818,0.000493106
0,0,0,8.17E-05,0.000493106
0,0,0,0.000235285,0.000493106
0,0,0,0.000386967,0.000493106
0,0,0,0.000322785,0.000493106
0,0,0,0.00010879,0.000493106
0,0,0,0.000284204,0.000493106
0,0,0,0.000156202,0.000493106
0,0,0,0.000163004,0.000493106
0,0,0,0.000207904,0.000493106
0,0,0,0.000213326,0.000493106
0,0,0,0.000158021,0.000493106
0,0,0,0.000256557,0.000493106
0,0,0,0.00024509,0.000493106
0,0,0,0.000363511,0.000493106
0,0,0,0.0003057,0.000493106
0,0,0,0.000115029,0.000493106
0,0,0,0.000214984,0.000493106
0,0,0,0.000118623,0.000493106
0,0,0,0.000502546,0.000493106
0,0,0,0.000124931,0.000502546
0,0,0,0.000262599,0.000502546
0,0,0,0.000260601,0.000502546
0,0,0,0.000196472,0.000502546
0,0,0,0.000207629,0.000502546
0,0,0,0.000140184,0.000502546
0,0,0,0.000167421,0.000502546
0,0,0,0.000260392,0.000502546
0,0,0,0.000166498,0.000502546
0,0,0,0.000318186,0.000502546
0,0,0,0.000157854,0.000502546
0,0,0,0.000167575,0.000502546
0,0,0,0.000187032,0.000502546
0,0,0,1.00E-04,0.000502546
0,0,0,0.000262573,0.000502546
0,0,0,0.000397682,0.000502546
0,0,0,0.000397682,0.000502546
0,0,0,0.000342053,0.000502546
0,0,0,0.000228752,0.000502546
0,0,0,9.60E-05,0.000502546
0,0,0,8.33E-05,0.000502546
0,0,0,0.000433726,0.000502546
0,0,0,0.00016981,0.000502546
0,0,0,0.000186322,0.000502546
0,0,0,0.000287436,0.000502546
0,0,0,0.000275199,0.000502546
0,0,0,0.000195435,0.000502546
0,0,0,0.000251104,0.000502546
0,0,0,0.00028738,0.000502546
0,0,0,7.84E-05,0.000502546
0,0,0,0.000167679,0.000502546
0,0,0,0.000176045,0.000502546
0,0,0,0.000439577,0.000502546
0,0,0,0.000194662,0.000502546
0,0,0,0.000176702,0.000502546
0,0,0,0.000163357,0.000502546
0,0,0,0.000264132,0.000502546
0,0,0,0.000309648,0.000502546
0,0,0,0.000292065,0.000502546
0,0,0,0.000321128,0.000502546
0,0,0,0.000185363,0.000502546
0,0,0,0.000172658,0.000502546
0,0,0,0.000235249,0.000502546
0,0,0,0.000167009,0.000502546
0,0,0,0.000287088,0.000502546
0,0,0,0.000173987,0.000502546
0,0,0,0.000198723,0.000502546
0,0,0,0.000143014,0.000502546
0,0,0,0.000203989,0.000502546
0,0,0,0.000224861,0.000502546
0,0,0,0.000147548,0.000502546
0,0,0,0.000215979,0.000502546
0,0,0,0.000350644,0.000502546
0,0,0,9.37E-05,0.000502546
0,0,0,0.000177543,0.000502546
0,0,0,0.000223933,0.000502546
0,0,0,0.000295176,0.000502546
0,0,0,0.000296493,0.000502546
0,0,0,0.000265479,0.000502546
0,0,0,0.000227805,0.000502546
0,0,0,0.000338376,0.000502546
0,0,0,0.000318496,0.000502546
0,0,0,0.000218821,0.000502546
0,0,0,0.000236177,0.000502546
0,0,0,0.000114039,0.000502546
0,0,0,0.000206534,0.000502546
0,0,0,0.00026138,0.000502546
0,0,0,0.000158367,0.000502546
0,0,0,0.000217824,0.000502546
0,0,0,0.000235855,0.000502546
0,0,0,0.000281662,0.000502546
0,0,0,0.000224686,0.000502546
0,0,0,0.000186976,0.000502546
0,0,0,0.000369088,0.000502546
0,0,0,0.000237626,0.000502546
0,0,0,0.000207198,0.000502546
0,0,0,0.000231379,0.000502546
0,0,0,0.000202926,0.000502546
0,0,0,0.000149227,0.000502546
0,0,0,0.000153272,0.000502546
0,0,0,0.000184043,0.000502546
0,0,0,0.000216676,0.000502546
0,0,0,0.00020893,0.000502546
0,0,0,0.000186377,0.000502546
0,0,0,0.000380026,0.000502546
0,0,0,0.000216036,0.000502546
0,0,0,0.000317872,0.000502546
0,0,0,0.000195008,0.000502546
0,0,0,0.000226463,0.000502546
0,0,0,0.000147877,0.000502546
0,0,0,0.000116569,0.000502546
0,0,0,9.99E-05,0.000502546
0,0,0,0.000300778,0.000502546
0,0,0,0.00023569,0.000502546
0,0,0,0.000272677,0.000502546
0,0,0,0.000138646,0.000502546
0,0,0,0.00014903,0.000502546
0,0,0,0.000224119,0.000502546
0,0,0,0.000298917,0.000502546
0,0,0,0.000294667,0.000502546
0,0,0,7.10E-05,0.000502546
0,0,0,7.10E-05,0.000502546
0,0,0,0.000362526,0.000502546
0,0,0,0.000348998,0.000502546
0,0,0,0.000282586,0.000502546
0,0,0,0.000280263,0.000502546
0,0,0,0.000343103,0.000502546
0,0,0,0.000131724,0.000502546
0,0,0,0.000316671,0.000502546
0,0,0,0.00017367,0.000502546
0,0,0,0.000196879,0.000502546
0,0,0,0.000257568,0.000502546
0,0,0,0.000140018,0.000502546
0,0,0,0.000138214,0.000502546
0,0,0,0.000257799,0.000502546
0,0,0,0.000123246,0.000502546
0,0,0,0.00023243,0.000502546
0,0,0,0.000278756,0.000502546
0,0,0,0.000106247,0.000502546
0,0,0,0.000273639,0.000502546
0,0,0,0.000305986,0.000502546
0,0,0,0.000214179,0.000502546
0,0,0,0.000196983,0.000502546
0,0,0,0.000259876,0.000502546
0,0,0,0.000175363,0.000502546
0,0,0,0.000557493,0.000502546
0,0,0,0.000167569,0.000557493
0,0,0,0.000201433,0.000557493
0,0,0,0.000115022,0.000557493
0,0,0,0.000283576,0.000557493
0,0,0,0.00027626,0.000557493
0,0,0,0.000273158,0.000557493
0,0,0,0.000346195,0.000557493
0,0,0,0.000148755,0.000557493
0,0,0,0.000149032,0.000557493
0,0,0,0.000203147,0.000557493
0,0,0,0.000402326,0.000557493
0,0,0,0.000297026,0.000557493
0,0,0,0.000228512,0.000557493
0,0,0,0.000241265,0.000557493
0,0,0,0.000318936,0.000557493
0,0,0,7.38E-05,0.000557493
0,0,0,0.000108008,0.000557493
0,0,0,0.000282461,0.000557493
0,0,0,0.000282461,0.000557493
0,0,0,0.000190213,0.000557493
0,0,0,0.000221203,0.000557493
0,0,0,0.000294093,0.000557493
0,0,0,0.00030134,0.000557493
0,0,0,0.000271226,0.000557493
0,0,0,0.000416479,0.000557493
0,0,0,0.000212277,0.000557493
0,0,0,0.000332739,0.000557493
0,0,0,0.000237372,0.000557493
0,0,0,0.000124485,0.000557493
0,0,0,0.000195059,0.000557493
0,0,0,0.000226697,0.000557493
0,0,0,0.000157063,0.000557493
0,0,0,0.000167668,0.000557493
0,0,0,0.000308068,0.000557493
0,0,0,0.0002811,0.000557493
0,0,0,9.92E-05,0.000557493
0,0,0,0.000303232,0.000557493
0,0,0,0.000217634,0.000557493
0,0,0,0.00016412,0.000557493
0,0,0,0.000191692,0.000557493
0,0,0,0.000346762,0.000557493
0,0,0,0.000182019,0.000557493
0,0,0,0.000269468,0.000557493
0,0,0,0.000269468,0.000557493
0,0,0,0.000289051,0.000557493
0,0,0,0.000212668,0.000557493
0,0,0,0.000131414,0.000557493
0,0,0,0.00021752,0.000557493
0,0,0,0.000130316,0.000557493
0,0,0,0.000206439,0.000557493
0,0,0,0.000168071,0.000557493
0,0,0,0.000198559,0.000557493
0.000130656,-0.003423569,-0.008350167,0.000752824,0.000960021
0.000130656,-0.003423569,-0.008350167,0.000507704,0.001155352
-0.000261311,-0.03343014,-0.081536926,0.000874721,0.004682925
-0.000261311,-0.03343014,-0.081536926,0.001203419,0.004804821
0.000261311,-0.067665825,-0.165038596,0.002636051,0.009158289
0.000261311,-0.067665825,-0.165038596,0.00251605,0.010590921
-0.000522622,-0.100290419,-0.244610777,0.005044962,0.014426317
-0.000522622,-0.100290419,-0.244610777,0.004486309,0.016835229
-0.000130656,-0.128685898,-0.313868045,0.00709241,0.020173404
-0.000130656,-0.128685898,-0.313868045,0.005832542,0.022220851
-0.000914589,-0.161310492,-0.393440226,0.008461273,0.026056281
-0.000914589,-0.161310492,-0.393440226,0.009726785,0.027425143
0.000261311,-0.162720197,-0.39687853,0.008395853,0.028856334
0.000261311,-0.162720197,-0.39687853,0.007903057,0.028856334
-0.000522622,-0.165942379,-0.40473751,0.007238368,0.021429311
-0.000522622,-0.165942379,-0.40473751,0.007569651,0.026746732
-0.000522622,-0.166345152,-0.405719883,0.004457526,0.020986503
0.000261311,-0.165136834,-0.402772765,0.004029206,0.023871178
0.000261311,-0.165136834,-0.402772765,0.005165644,0.023871178
0.0011759,-0.161713265,-0.394422598,0.005650393,0.024176899
0.0011759,-0.161713265,-0.394422598,0.003407869,0.024661648
-0.000783933,-0.163928515,-0.399825647,0.003379854,0.024922027
-0.000783933,-0.163928515,-0.399825647,0.00280462,0.024922027
-0.000522622,-0.153456424,-0.37428396,0.002601042,0.023690898
-0.000522622,-0.153456424,-0.37428396,0.001155073,0.023690898
-0.0023518,-0.132109467,-0.322218212,0.001028566,0.021181729
-0.0023518,-0.132109467,-0.322218212,0.001565098,0.021181729
-0.0023518,-0.132109467,-0.322218212,0.001031143,0.021181729
-0.000783933,-0.126067876,-0.307482623,0.000842451,0.020471104
-0.000783933,-0.126067876,-0.307482623,0.001796728,0.020471104
0.000130656,-0.100894578,-0.246084336,0.000848595,0.01751166
0.000130656,-0.100894578,-0.246084336,0.000418876,0.01751166
0.000391967,-0.088811395,-0.216613158,0.000564088,0.016091164
